mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at
62544,85,2013-03-01,diesel,grey,subcompact,False,True,False,False,False,False,True,False,12700,2018-03-01
142907,105,2013-04-01,diesel,blue,hatchback,False,False,False,False,False,False,False,False,5000,2018-04-01
119364,120,2012-03-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,12500,2018-04-01
52605,120,2015-05-01,diesel,black,estate,True,True,False,False,True,False,True,True,21300,2018-06-01
153960,135,2013-10-01,diesel,grey,suv,False,False,False,False,False,False,False,True,14400,2018-07-01
148097,190,2015-01-01,diesel,black,suv,False,True,False,True,True,False,True,True,29900,2018-08-01
147910,120,2014-03-01,diesel,grey,estate,True,True,False,False,True,False,True,True,17000,2018-07-01
212008,120,2012-07-01,diesel,black,sedan,False,False,False,False,False,False,True,False,11100,2018-08-01
232842,135,2010-11-01,diesel,black,estate,True,True,True,False,True,True,True,True,12500,2018-05-01
175661,110,2005-06-01,diesel,black,suv,True,True,False,True,True,True,True,False,6800,2018-02-01
141926,135,2013-02-01,diesel,grey,estate,False,True,False,False,True,True,True,True,14500,2018-04-01
182951,100,2012-12-01,diesel,blue,estate,True,False,False,False,False,False,True,False,9300,2018-09-01
96166,135,2014-06-01,diesel,grey,hatchback,False,True,False,False,False,False,True,True,18300,2018-05-01
289174,120,2007-06-01,diesel,grey,estate,True,False,False,False,False,False,True,False,6800,2018-04-01
134043,160,2014-01-01,diesel,grey,sedan,True,True,False,True,True,True,True,True,24500,2018-01-01
161818,85,2012-03-01,diesel,white,subcompact,True,True,False,False,False,False,True,False,8500,2018-03-01
189552,120,2012-03-01,diesel,black,suv,True,True,True,False,False,False,True,False,11700,2018-05-01
193657,85,2015-03-01,diesel,silver,van,False,False,False,False,False,False,True,False,8900,2018-09-01
68178,230,2014-09-01,diesel,black,suv,True,True,True,True,False,False,True,True,47000,2018-03-01
165271,135,2012-10-01,petrol,black,estate,True,True,False,False,True,False,False,True,11900,2018-02-01
89843,135,2014-10-01,diesel,black,hatchback,False,True,False,False,True,True,True,True,24100,2018-04-01
117589,85,2013-06-01,diesel,grey,suv,False,True,False,False,False,False,True,False,13200,2018-07-01
82721,85,2015-09-01,diesel,white,hatchback,False,True,False,False,False,False,True,False,12500,2018-08-01
107560,190,2013-06-01,diesel,grey,estate,False,False,False,False,False,False,False,True,14500,2018-03-01
123911,105,2013-10-01,diesel,grey,estate,False,True,False,False,False,False,True,True,14300,2018-09-01
165385,135,2013-04-01,diesel,black,sedan,False,True,False,False,True,False,True,True,18000,2018-09-01
108747,135,2014-01-01,diesel,brown,sedan,False,True,False,True,True,False,True,True,16800,2018-06-01
124409,230,2013-09-01,diesel,silver,estate,False,True,True,True,False,True,True,True,25300,2018-04-01
217330,90,2006-05-01,diesel,black,estate,True,True,False,False,False,False,True,False,5000,2018-03-01
202533,100,2013-06-01,diesel,black,estate,False,True,False,False,False,True,True,False,10600,2018-05-01
219374,155,2012-01-01,diesel,black,suv,True,True,True,True,True,True,True,True,21300,2018-07-01
191349,100,2013-10-01,diesel,beige,hatchback,False,True,False,False,False,False,True,False,12900,2018-05-01
111622,100,2013-01-01,diesel,black,estate,True,True,False,False,False,False,True,True,15400,2018-02-01
221328,155,2010-09-01,diesel,grey,suv,True,True,False,True,False,False,True,True,16900,2018-09-01
143386,120,2013-08-01,diesel,black,estate,True,True,True,False,True,False,True,True,19000,2018-03-01
181535,85,2013-10-01,diesel,brown,estate,False,True,False,False,False,False,True,False,5500,2018-09-01
339716,135,2010-12-01,diesel,black,sedan,False,True,False,False,True,False,True,True,6000,2018-04-01
150904,112,2014-11-01,diesel,black,van,True,True,False,False,False,False,True,False,11800,2018-05-01
175031,135,2012-05-01,petrol,brown,sedan,False,True,False,False,True,False,True,True,12700,2018-04-01
149390,135,2014-09-01,diesel,white,estate,False,True,True,False,False,False,True,True,11400,2018-01-01
29668,85,2014-10-01,diesel,brown,estate,True,True,False,False,True,False,True,True,20300,2018-03-01
162933,105,2012-08-01,diesel,brown,suv,True,True,False,False,True,False,True,True,12700,2018-09-01
99123,190,2015-12-01,diesel,blue,suv,True,True,False,True,True,True,True,True,37200,2018-07-01
111119,85,2012-10-01,diesel,blue,hatchback,False,True,False,False,False,False,True,False,10900,2018-03-01
127511,140,2015-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,19900,2018-01-01
155733,85,2013-09-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,10100,2018-07-01
131474,85,2013-01-01,diesel,blue,estate,False,True,False,False,False,False,True,False,10600,2018-03-01
170151,120,2014-01-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,13300,2018-08-01
125941,85,2012-05-01,diesel,black,hatchback,True,True,False,False,True,False,True,False,10000,2018-03-01
130121,190,2014-02-01,diesel,grey,estate,True,True,True,True,True,False,True,True,20500,2018-03-01
137667,137,2013-06-01,diesel,black,estate,True,True,True,False,True,True,True,True,16400,2018-03-01
93090,120,2015-03-01,diesel,grey,sedan,True,True,False,False,True,True,True,False,17300,2018-05-01
179203,122,2014-04-01,diesel,black,estate,False,True,False,False,True,False,True,True,14500,2018-05-01
170280,120,2012-06-01,diesel,blue,sedan,True,False,False,False,False,False,True,False,11800,2018-05-01
110772,105,2013-05-01,diesel,black,sedan,False,True,False,False,True,False,False,False,14500,2018-06-01
188195,135,2013-06-01,diesel,white,suv,False,False,False,True,True,False,True,False,14300,2018-08-01
104005,110,2014-06-01,diesel,white,suv,False,False,False,False,False,False,False,True,15400,2018-03-01
162500,100,2014-05-01,diesel,blue,sedan,True,True,False,False,False,False,True,True,13600,2018-04-01
184955,280,2012-09-01,diesel,silver,estate,True,True,False,True,True,True,True,True,23800,2018-04-01
77061,135,2015-08-01,diesel,black,convertible,True,True,False,False,True,True,True,True,36300,2018-03-01
130343,160,2014-04-01,diesel,silver,estate,False,True,False,False,False,False,True,True,16100,2018-04-01
236591,100,2009-01-01,diesel,grey,estate,True,True,False,False,False,False,True,False,6700,2018-03-01
282959,135,2013-09-01,diesel,grey,estate,True,True,True,False,True,True,True,True,12600,2018-02-01
220471,155,2012-01-01,diesel,black,suv,True,True,True,True,True,True,True,True,21200,2018-05-01
160619,85,2013-11-01,diesel,black,estate,False,True,False,False,True,False,True,False,11700,2018-04-01
160479,105,2013-02-01,diesel,black,suv,False,True,True,False,False,False,True,False,11200,2018-02-01
67211,140,2014-11-01,diesel,black,suv,False,True,False,True,True,False,True,True,23200,2018-04-01
142031,85,2014-10-01,diesel,black,estate,False,True,False,False,False,False,True,False,13000,2018-05-01
78156,190,2014-09-01,diesel,black,suv,True,True,False,True,True,False,True,True,39900,2018-02-01
309641,135,2013-05-01,diesel,black,estate,True,True,False,False,True,False,True,True,10400,2018-02-01
191622,230,2012-04-01,diesel,grey,sedan,True,True,False,False,True,True,True,True,19900,2018-06-01
155624,85,2013-10-01,diesel,grey,hatchback,True,True,False,False,False,False,True,False,8400,2018-09-01
163131,135,2013-05-01,diesel,grey,sedan,True,False,False,False,True,False,True,True,14600,2018-07-01
121100,230,2014-04-01,diesel,black,coupe,True,True,True,True,True,True,True,True,28600,2018-05-01
187462,120,2012-05-01,diesel,black,sedan,False,True,False,False,False,False,True,True,14300,2018-08-01
39725,280,2016-05-01,diesel,black,suv,False,True,False,True,True,True,True,False,64300,2018-01-01
165476,122,2014-11-01,diesel,white,hatchback,True,True,False,False,True,False,True,False,15700,2018-02-01
150122,100,2013-07-01,diesel,grey,estate,True,True,False,False,True,False,True,False,11500,2018-09-01
118846,135,2014-01-01,diesel,black,suv,False,True,False,False,False,False,True,True,18700,2018-03-01
62057,170,2011-12-01,diesel,blue,sedan,True,True,False,False,True,True,True,False,13700,2018-05-01
204854,135,2013-06-01,diesel,black,estate,True,True,False,False,True,True,True,True,15400,2018-03-01
258653,120,2005-11-01,diesel,grey,estate,True,False,False,False,False,True,True,False,4000,2018-06-01
54484,100,2014-08-01,diesel,blue,hatchback,False,True,False,False,False,True,True,False,12700,2018-06-01
82183,135,2012-06-01,petrol,grey,sedan,False,False,False,False,False,False,False,True,13100,2018-03-01
251368,210,2007-08-01,diesel,black,suv,True,True,True,False,True,True,True,True,10800,2018-08-01
152470,25,2014-02-01,hybrid_petrol,black,hatchback,False,True,False,False,False,False,True,True,15500,2018-03-01
299054,135,2011-03-01,diesel,brown,estate,True,True,True,False,True,True,True,False,11700,2018-03-01
44549,190,2014-09-01,diesel,grey,suv,True,True,True,True,True,False,True,True,34600,2018-08-01
94654,135,2013-12-01,diesel,black,estate,False,True,False,True,True,True,True,True,17700,2018-01-01
67373,110,2014-10-01,diesel,grey,suv,False,True,False,False,False,False,True,False,11900,2018-03-01
181134,100,2013-02-01,diesel,grey,suv,True,False,False,True,True,False,True,True,12700,2018-07-01
105150,220,2011-09-01,diesel,blue,estate,True,True,True,False,True,False,True,True,17800,2018-06-01
145193,85,2013-03-01,diesel,grey,estate,True,True,False,False,False,False,True,False,11100,2018-02-01
105850,85,2013-03-01,diesel,grey,sedan,False,True,True,False,False,False,True,False,11500,2018-05-01
33947,135,2014-04-01,petrol,grey,coupe,False,True,False,False,True,True,True,True,28000,2018-05-01
116489,120,2014-05-01,diesel,blue,sedan,False,True,False,False,True,True,True,True,20200,2018-04-01
173302,210,2010-05-01,diesel,grey,coupe,True,True,True,False,True,False,True,True,19300,2018-08-01
168589,100,2013-11-01,diesel,black,hatchback,True,True,True,False,False,False,True,False,12300,2018-05-01
214982,85,2011-05-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,6100,2018-05-01
193330,120,2014-08-01,diesel,grey,coupe,True,True,False,False,True,True,True,True,23000,2018-04-01
125783,135,2012-12-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,14900,2018-03-01
145350,85,2012-06-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,9400,2018-06-01
236316,85,2013-04-01,diesel,silver,sedan,False,True,False,False,False,False,True,False,10200,2018-07-01
119926,135,2014-07-01,diesel,grey,hatchback,False,True,True,False,True,True,True,False,20600,2018-05-01
161335,135,2014-09-01,diesel,white,sedan,False,False,False,False,False,False,False,True,800,2018-02-01
286329,180,2011-06-01,diesel,black,hatchback,True,True,True,False,True,False,True,True,15800,2018-03-01
87337,105,2013-12-01,diesel,blue,hatchback,False,False,False,False,False,False,False,False,10800,2018-05-01
203460,190,2013-08-01,diesel,grey,sedan,False,True,False,True,True,False,True,True,21400,2018-06-01
60979,85,2013-10-01,diesel,brown,hatchback,False,False,False,False,False,False,True,False,9900,2018-06-01
13929,317,2016-04-01,petrol,grey,convertible,True,True,False,False,False,True,True,True,69700,2018-02-01
174585,190,2011-09-01,diesel,grey,suv,True,True,False,False,True,False,True,False,15500,2018-08-01
121180,110,2015-06-01,diesel,blue,van,False,False,False,False,False,False,False,True,11100,2018-05-01
74846,135,2013-06-01,diesel,white,hatchback,False,True,True,False,False,False,False,False,13200,2018-03-01
119493,85,2014-08-01,diesel,grey,suv,False,True,False,False,False,False,True,False,11400,2018-02-01
157094,135,2013-04-01,diesel,white,suv,False,False,True,True,True,True,True,True,21700,2018-04-01
124629,135,2013-01-01,diesel,white,sedan,True,False,False,False,False,False,True,False,14500,2018-02-01
95139,190,2014-02-01,diesel,grey,suv,True,True,False,True,True,True,True,True,39100,2018-08-01
185299,190,2013-02-01,diesel,blue,estate,True,True,True,False,True,True,True,True,20200,2018-05-01
180471,90,2005-10-01,diesel,grey,sedan,False,False,False,False,False,False,True,False,4900,2018-07-01
147256,85,2014-12-01,diesel,blue,estate,True,True,False,False,False,False,True,False,10000,2018-03-01
153849,120,2013-02-01,diesel,silver,estate,True,True,False,False,False,False,True,False,11400,2018-08-01
129180,135,2013-01-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,19300,2018-04-01
54612,135,2014-05-01,diesel,black,suv,True,True,False,True,True,True,True,True,24100,2018-03-01
107923,190,2012-12-01,diesel,blue,sedan,True,True,True,False,True,True,True,True,20300,2018-05-01
191538,105,2013-01-01,diesel,black,estate,False,True,False,False,True,False,True,False,11500,2018-07-01
130399,100,2012-12-01,diesel,brown,suv,True,True,True,False,True,False,True,False,18200,2018-01-01
127461,190,2014-02-01,diesel,silver,estate,False,True,False,False,False,False,True,True,800,2018-05-01
117321,100,2008-11-01,diesel,grey,estate,True,False,False,False,False,True,True,False,8000,2018-04-01
91909,100,2012-01-01,diesel,white,estate,True,True,False,False,True,True,True,False,11000,2018-06-01
150482,120,2011-08-01,diesel,brown,sedan,True,True,True,False,False,False,True,False,8700,2018-08-01
158005,105,2014-04-01,diesel,silver,hatchback,True,True,False,False,False,False,True,False,11700,2018-04-01
119242,105,2012-06-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,11400,2018-03-01
115466,100,2011-11-01,diesel,black,suv,True,True,False,False,False,False,True,False,11400,2018-06-01
175280,105,2013-03-01,diesel,brown,sedan,True,True,False,False,False,False,True,True,13400,2018-06-01
191710,120,2012-10-01,diesel,white,sedan,False,True,False,False,False,True,True,False,11300,2018-09-01
126933,120,2012-09-01,diesel,beige,estate,False,True,False,False,False,False,True,True,15000,2018-07-01
209208,135,2013-10-01,diesel,black,estate,False,False,False,False,False,False,False,True,800,2018-04-01
78041,160,2014-05-01,diesel,black,suv,True,True,False,True,True,False,True,True,36300,2018-07-01
156279,120,2014-04-01,diesel,black,sedan,True,True,False,False,False,False,True,True,15100,2018-06-01
126165,135,2013-01-01,diesel,grey,suv,True,True,False,True,True,True,True,True,19800,2018-09-01
274948,135,2013-05-01,diesel,grey,estate,True,True,False,False,False,False,True,True,10700,2018-06-01
42067,110,2014-12-01,diesel,black,hatchback,True,True,False,False,True,False,True,True,21500,2018-03-01
195032,100,2008-01-01,diesel,grey,estate,False,False,False,False,False,False,True,False,4900,2018-01-01
80165,135,2014-11-01,diesel,white,coupe,False,False,False,False,False,False,False,False,19500,2018-03-01
109347,135,2013-11-01,diesel,black,suv,True,True,True,True,True,True,True,True,23000,2018-03-01
114589,135,2013-01-01,diesel,grey,estate,True,True,True,False,True,True,True,True,17100,2018-05-01
115924,100,2013-06-01,diesel,white,estate,True,True,False,False,True,False,True,False,15600,2018-02-01
177268,135,2014-01-01,diesel,blue,estate,True,True,False,False,True,False,True,False,14500,2018-03-01
278612,120,2007-08-01,diesel,black,estate,True,True,False,False,False,False,True,True,4200,2018-06-01
48012,85,2016-02-01,diesel,blue,van,True,True,False,False,False,True,True,False,15600,2018-06-01
163188,225,2013-03-01,diesel,silver,suv,True,True,True,True,True,False,True,True,29200,2018-02-01
194450,120,2013-02-01,diesel,black,sedan,True,True,False,False,True,True,True,False,13600,2018-01-01
15084,100,2017-04-01,diesel,blue,suv,True,True,False,False,False,False,True,True,17700,2018-02-01
74091,105,2014-03-01,diesel,beige,suv,True,False,False,False,True,False,True,True,31100,2018-08-01
189503,85,2012-05-01,diesel,blue,sedan,False,True,False,False,False,False,True,True,12800,2018-04-01
39628,180,2014-07-01,diesel,black,suv,True,True,False,True,True,False,True,True,43600,2018-08-01
167323,105,2013-02-01,diesel,grey,suv,False,True,False,False,False,False,True,False,15300,2018-04-01
118597,85,2013-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,11500,2018-06-01
136684,105,2013-05-01,diesel,blue,hatchback,False,False,False,False,False,False,True,True,10900,2018-03-01
144561,135,2014-03-01,diesel,blue,hatchback,True,True,False,False,False,False,True,False,10100,2018-02-01
132589,135,2014-05-01,diesel,grey,estate,True,True,False,False,False,False,True,True,12500,2018-05-01
129691,105,2014-09-01,diesel,black,suv,False,True,False,False,True,False,True,True,17300,2018-06-01
68060,110,2015-10-01,diesel,black,hatchback,False,True,False,False,False,False,True,False,14000,2018-06-01
186105,120,2011-12-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,15000,2018-09-01
122550,160,2013-05-01,diesel,black,estate,True,True,True,False,True,False,True,True,15500,2018-02-01
114983,230,2014-08-01,diesel,black,sedan,True,True,True,True,True,False,True,True,36200,2018-05-01
191344,160,2014-11-01,diesel,black,sedan,True,True,False,False,False,True,True,True,23600,2018-04-01
116892,105,2014-03-01,diesel,blue,estate,False,False,False,False,False,False,False,True,10100,2018-02-01
54354,100,2014-10-01,diesel,white,estate,True,True,False,False,True,False,True,True,20700,2018-07-01
111202,85,2013-09-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,11500,2018-09-01
63928,105,2012-07-01,diesel,grey,hatchback,True,True,False,False,False,False,True,True,11300,2018-03-01
173398,120,2013-09-01,diesel,orange,suv,True,True,False,True,True,False,True,False,13100,2018-07-01
198759,105,2014-08-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9400,2018-02-01
75493,85,2012-08-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,9800,2018-09-01
110575,85,2012-07-01,diesel,blue,hatchback,False,False,False,False,False,False,True,False,9000,2018-06-01
161348,120,2013-03-01,diesel,black,suv,False,False,False,True,False,False,True,True,16700,2018-03-01
152502,105,2014-01-01,diesel,silver,estate,False,True,False,False,False,False,True,True,12900,2018-08-01
143447,135,2012-02-01,diesel,black,estate,True,True,False,False,True,True,True,True,17800,2018-05-01
154062,135,2013-12-01,diesel,black,estate,False,True,False,False,True,True,True,True,16100,2018-03-01
14902,190,2015-05-01,diesel,white,estate,True,True,False,True,True,False,True,True,33900,2018-02-01
168996,100,2010-11-01,diesel,brown,suv,False,False,False,False,False,False,True,True,5800,2018-05-01
207712,110,2004-10-01,diesel,black,suv,False,True,False,True,False,False,True,False,4900,2018-02-01
160469,135,2014-09-01,diesel,white,sedan,False,False,False,False,False,False,False,True,13200,2018-04-01
131899,85,2013-11-01,diesel,black,estate,False,True,False,False,False,False,True,False,9500,2018-05-01
138240,120,2013-06-01,diesel,blue,sedan,False,True,False,False,False,False,True,False,14300,2018-07-01
93095,280,2014-12-01,diesel,white,suv,True,True,True,False,True,False,True,True,44600,2018-08-01
80489,135,2014-11-01,diesel,grey,suv,True,True,False,False,False,False,False,True,16400,2018-06-01
98200,100,2013-09-01,diesel,black,estate,False,True,False,False,False,False,True,False,14000,2018-06-01
281110,105,2009-01-01,diesel,black,hatchback,False,False,False,False,False,False,True,False,3500,2018-01-01
84120,105,2014-02-01,diesel,black,estate,True,True,False,False,False,False,True,False,16300,2018-03-01
83215,135,2014-06-01,diesel,white,estate,False,True,False,False,True,True,True,True,26800,2018-03-01
110474,225,2014-02-01,diesel,white,suv,True,True,True,True,True,False,True,True,36400,2018-02-01
117221,135,2011-09-01,diesel,grey,suv,False,True,False,False,False,False,True,False,15900,2018-07-01
73651,135,2013-11-01,petrol,black,hatchback,False,False,False,False,False,False,False,True,14900,2018-03-01
351046,90,2007-01-01,diesel,grey,subcompact,False,False,False,False,False,False,True,False,3000,2018-04-01
137134,120,2012-07-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,14300,2018-05-01
55937,135,2014-05-01,diesel,silver,estate,False,True,False,True,False,False,True,True,17800,2018-07-01
173109,120,2011-03-01,diesel,grey,estate,True,True,False,False,False,False,True,True,12000,2018-06-01
120970,85,2014-01-01,diesel,white,suv,False,True,False,False,True,False,True,False,10200,2018-09-01
154197,190,2014-04-01,diesel,black,suv,False,True,False,True,True,False,True,True,34500,2018-07-01
152383,135,2014-04-01,diesel,black,coupe,True,False,False,False,True,True,True,True,16900,2018-03-01
162756,85,2014-02-01,diesel,grey,estate,True,True,False,False,False,False,True,True,11300,2018-04-01
477571,85,2004-09-01,diesel,grey,hatchback,False,True,False,False,False,True,False,False,1200,2018-07-01
126213,225,2013-02-01,petrol,white,convertible,False,False,False,False,False,True,True,True,16800,2018-05-01
160310,85,2013-06-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,10900,2018-05-01
98792,190,2014-03-01,diesel,blue,sedan,True,True,False,False,False,True,True,True,27400,2018-03-01
150306,140,2014-09-01,diesel,grey,suv,True,True,True,True,True,True,True,True,27300,2018-09-01
135365,100,2012-12-01,diesel,black,estate,False,True,False,False,False,False,True,False,11800,2018-07-01
151015,135,2012-12-01,diesel,grey,sedan,True,True,False,True,True,False,True,True,19300,2018-05-01
78994,135,2014-04-01,diesel,blue,sedan,True,True,True,True,True,False,True,True,27400,2018-05-01
161449,105,2013-08-01,diesel,red,estate,False,True,False,False,False,False,True,False,8900,2018-04-01
148194,105,2015-07-01,diesel,grey,estate,False,True,False,False,False,False,True,True,9900,2018-08-01
89016,105,2013-12-01,diesel,silver,suv,False,False,False,False,False,False,False,True,18000,2018-07-01
80307,280,2014-02-01,diesel,black,suv,True,True,True,True,False,True,True,True,50600,2018-08-01
146393,135,2012-10-01,diesel,brown,estate,True,True,True,False,True,True,True,False,16200,2018-05-01
180502,120,2012-03-01,diesel,silver,suv,True,True,True,True,False,False,True,False,15400,2018-08-01
103903,85,2014-11-01,diesel,white,sedan,True,True,False,False,True,False,True,False,13600,2018-03-01
147073,122,2013-12-01,diesel,black,estate,True,True,False,False,True,False,True,True,14900,2018-04-01
169545,155,2014-03-01,diesel,grey,suv,True,True,True,True,True,False,True,True,31800,2018-02-01
178599,105,2013-07-01,diesel,black,suv,False,True,False,False,False,False,True,False,12600,2018-06-01
245302,105,1997-01-01,diesel,green,sedan,False,True,False,False,False,False,True,True,900,2018-06-01
25830,140,2016-06-01,diesel,black,suv,True,True,False,True,True,True,True,True,34500,2018-05-01
123134,135,2012-12-01,diesel,black,estate,True,True,False,False,True,True,True,True,16700,2018-02-01
152679,120,2012-03-01,diesel,grey,estate,False,False,False,False,False,False,True,False,13700,2018-04-01
121036,85,2013-06-01,diesel,grey,estate,False,True,False,False,False,False,True,False,10200,2018-06-01
170847,135,2014-06-01,diesel,blue,suv,False,False,False,False,False,False,True,False,10900,2018-04-01
124726,280,2013-07-01,diesel,black,suv,True,True,True,True,True,True,True,True,38700,2018-07-01
222424,190,2015-01-01,diesel,blue,sedan,False,False,False,False,False,False,False,True,19800,2018-05-01
212200,190,2012-10-01,diesel,blue,sedan,True,True,True,False,False,False,True,True,25700,2018-04-01
116035,85,2013-08-01,diesel,grey,hatchback,True,True,True,False,False,True,True,False,10100,2018-05-01
158618,280,2014-05-01,diesel,blue,sedan,True,True,False,True,False,True,True,True,38700,2018-04-01
111193,130,2010-06-01,diesel,black,suv,True,False,True,True,False,False,True,False,13700,2018-07-01
178789,137,2013-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,12300,2018-04-01
217497,120,2011-04-01,diesel,brown,sedan,False,True,False,False,False,False,True,True,15400,2018-07-01
230365,145,2010-04-01,diesel,black,estate,True,True,True,False,True,True,True,True,7300,2018-05-01
179833,85,2010-07-01,diesel,beige,sedan,False,False,False,False,False,False,True,False,7900,2018-04-01
98254,85,2012-07-01,diesel,grey,hatchback,False,False,False,False,True,True,True,False,10600,2018-09-01
314985,173,2008-09-01,diesel,blue,estate,True,True,True,False,True,False,True,True,7600,2018-04-01
219372,155,2012-01-01,diesel,black,suv,True,True,True,True,True,True,True,True,19800,2018-07-01
181159,225,2010-12-01,diesel,brown,suv,True,True,False,True,True,False,True,True,16800,2018-06-01
151280,105,2014-07-01,diesel,blue,estate,False,True,False,False,True,False,True,False,11500,2018-03-01
121243,135,2013-01-01,diesel,white,suv,False,True,False,True,True,False,True,False,18400,2018-01-01
121430,105,2013-01-01,diesel,white,estate,False,True,False,False,True,False,True,False,15600,2018-03-01
127670,100,2014-10-01,diesel,brown,estate,False,True,False,False,False,False,True,False,12100,2018-03-01
96941,100,2013-06-01,diesel,blue,hatchback,False,True,False,False,True,True,True,False,10800,2018-08-01
100394,120,2014-01-01,diesel,grey,hatchback,True,True,True,False,True,False,True,True,19600,2018-06-01
261692,110,2000-02-01,petrol,black,sedan,False,False,True,False,True,True,True,False,700,2018-06-01
332702,110,2002-06-01,diesel,black,estate,False,False,False,False,False,False,True,False,1500,2018-02-01
24868,100,2016-01-01,petrol,grey,convertible,False,True,False,False,False,False,True,True,31000,2018-05-01
98410,160,2014-05-01,diesel,blue,sedan,False,True,False,False,True,True,True,True,29200,2018-03-01
176695,135,2012-09-01,diesel,grey,estate,True,True,True,False,True,True,True,True,15600,2018-04-01
82450,135,2014-03-01,diesel,grey,hatchback,True,True,False,True,True,False,True,False,17500,2018-09-01
175235,190,2014-04-01,diesel,white,estate,True,True,False,False,True,True,True,True,25100,2018-04-01
197057,90,2007-03-01,diesel,silver,sedan,True,True,False,False,False,False,True,False,6100,2018-08-01
99262,100,2013-07-01,diesel,blue,sedan,True,True,True,False,False,False,True,True,13800,2018-09-01
210764,100,2008-12-01,diesel,grey,hatchback,False,True,False,False,False,False,True,False,4200,2018-06-01
154812,135,2013-08-01,diesel,black,suv,False,True,False,True,True,True,True,True,19500,2018-05-01
284984,110,2003-04-01,diesel,grey,estate,True,False,False,False,True,False,True,False,1200,2018-05-01
167125,135,2015-04-01,diesel,black,estate,False,True,False,True,True,True,True,True,15500,2018-02-01
116168,190,2013-05-01,diesel,grey,suv,True,True,True,True,True,True,True,True,22800,2018-04-01
161956,105,2014-07-01,diesel,white,sedan,False,True,False,False,False,True,True,True,14100,2018-04-01
101005,105,2009-01-01,diesel,silver,estate,False,False,False,False,True,False,True,False,7100,2018-05-01
243093,110,2003-11-01,diesel,grey,estate,True,False,False,False,False,False,True,False,1400,2018-01-01
108380,100,2013-08-01,diesel,brown,estate,False,True,False,False,False,False,True,True,11100,2018-04-01
204091,135,2013-08-01,diesel,black,hatchback,False,False,False,False,True,True,True,True,15900,2018-04-01
128219,135,2012-10-01,diesel,white,estate,True,True,True,False,True,True,True,True,16700,2018-05-01
174999,100,2014-02-01,diesel,black,hatchback,False,True,False,False,False,True,True,True,16400,2018-08-01
139988,122,2013-12-01,diesel,black,estate,True,True,False,False,True,True,True,False,14600,2018-03-01
130419,120,2012-05-01,diesel,blue,estate,True,True,True,False,False,False,True,True,15400,2018-06-01
167001,135,2011-10-01,diesel,grey,estate,True,True,False,False,True,False,True,True,15000,2018-04-01
100000,120,2013-07-01,diesel,grey,sedan,False,False,False,False,False,False,False,False,4200,2018-05-01
119679,135,2013-02-01,diesel,black,sedan,True,True,False,False,True,False,True,True,17600,2018-05-01
20597,140,2017-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,18600,2018-09-01
148780,140,2014-05-01,diesel,black,suv,True,True,False,True,True,True,True,True,24400,2018-06-01
167779,225,2011-01-01,diesel,black,sedan,True,True,True,True,True,False,True,True,22300,2018-03-01
183743,100,2014-04-01,diesel,blue,estate,False,True,False,False,False,False,True,False,10400,2018-06-01
173590,120,2014-02-01,diesel,black,estate,True,True,False,False,True,False,True,True,14600,2018-04-01
266607,150,2011-03-01,diesel,black,estate,True,True,True,False,True,True,True,True,15300,2018-07-01
68267,135,2014-10-01,diesel,black,hatchback,True,False,True,True,True,False,True,False,23500,2018-08-01
123988,120,2011-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,16800,2018-03-01
188160,135,2014-05-01,diesel,grey,estate,False,True,True,False,True,False,True,True,15800,2018-02-01
117770,120,2012-07-01,diesel,black,sedan,False,True,False,False,False,False,True,False,13200,2018-09-01
388616,180,2010-07-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,14600,2018-08-01
198084,105,2014-08-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9700,2018-02-01
188900,142,2014-09-01,diesel,grey,hatchback,True,True,True,False,True,False,True,True,18400,2018-04-01
248855,135,2013-01-01,diesel,white,suv,False,False,False,True,False,False,True,True,15800,2018-05-01
151698,100,2014-09-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,12600,2018-09-01
160879,120,2011-10-01,diesel,silver,estate,False,True,True,False,False,False,True,False,7500,2018-08-01
53361,105,2014-08-01,diesel,white,suv,False,True,False,False,False,False,True,False,13100,2018-04-01
